       6     120      51      67

     EOS file :  /Users/dany/Work/NStar/eos/v14/APR_EOS_Acc_Fe.dat           

  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   

   103   11709.122687   2.151595E-10   3.572231E+05    4.09864E+21   1.400000000E+00  -2.191506E-01   1.567925922E+00
   104   11709.394054   1.534991E-10   2.548845E+05    2.34957E+21   1.400000000E+00  -2.191443E-01   1.567925922E+00
   105   11709.612090   1.097011E-10   1.821767E+05    1.34635E+21   1.400000000E+00  -2.191391E-01   1.567925922E+00
   106   11709.786902   7.859368E-11   1.305162E+05    7.70544E+20   1.400000000E+00  -2.191350E-01   1.567925922E+00
   107   11709.926557   5.644527E-11   9.373002E+04    4.40726E+20   1.400000000E+00  -2.191317E-01   1.567925922E+00
   108   11710.037788   4.058615E-11   6.739127E+04    2.51931E+20   1.400000000E+00  -2.191291E-01   1.567925922E+00
   109   11710.126223   2.926554E-11   4.859744E+04    1.43837E+20   1.400000000E+00  -2.191271E-01   1.567925922E+00
   110   11710.196241   2.114262E-11   3.510776E+04    8.21087E+19   1.400000000E+00  -2.191254E-01   1.567925922E+00
   111   11710.251570   1.529599E-11   2.539601E+04    4.68246E+19   1.400000000E+00  -2.191241E-01   1.567925922E+00
   112   11710.295189   1.110710E-11   1.844075E+04    2.66707E+19   1.400000000E+00  -2.191231E-01   1.567925922E+00
   113   11710.329405   8.077380E-12   1.341072E+04    1.51833E+19   1.400000000E+00  -2.191223E-01   1.567925922E+00
   114   11710.356190   5.894711E-12   9.787567E+03    8.63011E+18   1.400000000E+00  -2.191217E-01   1.567925922E+00
   115   11710.377050   4.317484E-12   7.168603E+03    4.90369E+18   1.400000000E+00  -2.191212E-01   1.567925922E+00
   116   11710.393234   3.170678E-12   5.263918E+03    2.78088E+18   1.400000000E+00  -2.191208E-01   1.567925922E+00
   117   11710.405732   2.343297E-12   3.890436E+03    1.57410E+18   1.400000000E+00  -2.191205E-01   1.567925922E+00
   118   11710.415304   1.734657E-12   2.880134E+03    8.89970E+17   1.400000000E+00  -2.191203E-01   1.567925922E+00
   119   11710.422615   1.299261E-12   2.156629E+03    5.01005E+17   1.400000000E+00  -2.191201E-01   1.567925922E+00
   120   11710.428111   9.765054E-13   1.620593E+03    2.81911E+17   1.400000000E+00  -2.191200E-01   1.567925922E+00
