 5 1000

       EOS file : /Users/dany/Work/NStar/eos/quark/strange_eos_03_145_150.dat 

    rhoc        rad    grav. mass   b. mass  red shift  % binding 
  2.413E+00  8.969E+00  1.677E+00  2.015E+00  6.672E-01  2.019E-01
  2.421E+00  8.963E+00  1.676E+00  2.014E+00  6.672E-01  2.017E-01
  2.430E+00  8.957E+00  1.675E+00  2.012E+00  6.672E-01  2.015E-01
  2.438E+00  8.952E+00  1.673E+00  2.010E+00  6.672E-01  2.013E-01
  2.446E+00  8.946E+00  1.672E+00  2.008E+00  6.672E-01  2.011E-01
  2.455E+00  8.940E+00  1.671E+00  2.007E+00  6.672E-01  2.008E-01
  2.463E+00  8.934E+00  1.670E+00  2.005E+00  6.673E-01  2.006E-01
  2.471E+00  8.928E+00  1.669E+00  2.003E+00  6.673E-01  2.004E-01
  2.480E+00  8.923E+00  1.668E+00  2.001E+00  6.673E-01  2.002E-01
  2.488E+00  8.917E+00  1.667E+00  2.000E+00  6.673E-01  1.999E-01
  2.497E+00  8.911E+00  1.665E+00  1.998E+00  6.673E-01  1.997E-01
  2.505E+00  8.905E+00  1.664E+00  1.996E+00  6.674E-01  1.995E-01
  2.514E+00  8.900E+00  1.663E+00  1.994E+00  6.674E-01  1.993E-01
  2.522E+00  8.894E+00  1.662E+00  1.993E+00  6.674E-01  1.990E-01
  2.531E+00  8.888E+00  1.661E+00  1.991E+00  6.674E-01  1.988E-01
  2.539E+00  8.883E+00  1.660E+00  1.989E+00  6.674E-01  1.986E-01
  2.548E+00  8.877E+00  1.658E+00  1.987E+00  6.675E-01  1.984E-01
  2.557E+00  8.871E+00  1.657E+00  1.986E+00  6.675E-01  1.981E-01
  2.566E+00  8.865E+00  1.656E+00  1.984E+00  6.675E-01  1.979E-01
  2.574E+00  8.860E+00  1.655E+00  1.982E+00  6.675E-01  1.977E-01
  2.583E+00  8.854E+00  1.654E+00  1.980E+00  6.676E-01  1.975E-01
  2.592E+00  8.848E+00  1.653E+00  1.979E+00  6.676E-01  1.972E-01
  2.601E+00  8.842E+00  1.651E+00  1.977E+00  6.676E-01  1.970E-01
  2.610E+00  8.837E+00  1.650E+00  1.975E+00  6.676E-01  1.968E-01
  2.618E+00  8.831E+00  1.649E+00  1.973E+00  6.677E-01  1.965E-01
  2.627E+00  8.825E+00  1.648E+00  1.971E+00  6.677E-01  1.963E-01
  2.636E+00  8.820E+00  1.647E+00  1.970E+00  6.677E-01  1.961E-01
  2.645E+00  8.814E+00  1.645E+00  1.968E+00  6.678E-01  1.958E-01
  2.654E+00  8.808E+00  1.644E+00  1.966E+00  6.678E-01  1.956E-01
  2.663E+00  8.802E+00  1.643E+00  1.964E+00  6.678E-01  1.954E-01
  2.672E+00  8.797E+00  1.642E+00  1.962E+00  6.678E-01  1.951E-01
  2.682E+00  8.791E+00  1.641E+00  1.961E+00  6.679E-01  1.949E-01
  2.691E+00  8.785E+00  1.640E+00  1.959E+00  6.679E-01  1.947E-01
  2.700E+00  8.780E+00  1.638E+00  1.957E+00  6.679E-01  1.944E-01
  2.709E+00  8.774E+00  1.637E+00  1.955E+00  6.680E-01  1.942E-01
  2.718E+00  8.768E+00  1.636E+00  1.953E+00  6.680E-01  1.939E-01
  2.728E+00  8.763E+00  1.635E+00  1.951E+00  6.680E-01  1.937E-01
  2.737E+00  8.757E+00  1.634E+00  1.950E+00  6.681E-01  1.935E-01
  2.746E+00  8.751E+00  1.632E+00  1.948E+00  6.681E-01  1.932E-01
  2.755E+00  8.746E+00  1.631E+00  1.946E+00  6.681E-01  1.930E-01
  2.765E+00  8.740E+00  1.630E+00  1.944E+00  6.682E-01  1.927E-01
  2.774E+00  8.734E+00  1.629E+00  1.942E+00  6.682E-01  1.925E-01
  2.784E+00  8.729E+00  1.628E+00  1.941E+00  6.683E-01  1.923E-01
  2.793E+00  8.723E+00  1.626E+00  1.939E+00  6.683E-01  1.920E-01
  2.803E+00  8.717E+00  1.625E+00  1.937E+00  6.683E-01  1.918E-01
  2.812E+00  8.712E+00  1.624E+00  1.935E+00  6.684E-01  1.915E-01
  2.822E+00  8.706E+00  1.623E+00  1.933E+00  6.684E-01  1.913E-01
  2.831E+00  8.701E+00  1.622E+00  1.931E+00  6.684E-01  1.911E-01
  2.841E+00  8.695E+00  1.620E+00  1.930E+00  6.685E-01  1.908E-01
  2.851E+00  8.689E+00  1.619E+00  1.928E+00  6.685E-01  1.906E-01
  2.861E+00  8.684E+00  1.618E+00  1.926E+00  6.686E-01  1.903E-01
  2.870E+00  8.678E+00  1.617E+00  1.924E+00  6.686E-01  1.901E-01
  2.880E+00  8.673E+00  1.616E+00  1.922E+00  6.687E-01  1.899E-01
  2.890E+00  8.667E+00  1.614E+00  1.921E+00  6.687E-01  1.896E-01
  2.900E+00  8.661E+00  1.613E+00  1.919E+00  6.687E-01  1.894E-01
  2.910E+00  8.656E+00  1.612E+00  1.917E+00  6.688E-01  1.891E-01
  2.920E+00  8.650E+00  1.611E+00  1.915E+00  6.688E-01  1.889E-01
  2.929E+00  8.645E+00  1.610E+00  1.913E+00  6.689E-01  1.886E-01
  2.939E+00  8.639E+00  1.608E+00  1.911E+00  6.689E-01  1.884E-01
  2.949E+00  8.634E+00  1.607E+00  1.910E+00  6.690E-01  1.882E-01
  2.960E+00  8.628E+00  1.606E+00  1.908E+00  6.690E-01  1.879E-01
  2.970E+00  8.623E+00  1.605E+00  1.906E+00  6.690E-01  1.877E-01
  2.980E+00  8.617E+00  1.604E+00  1.904E+00  6.691E-01  1.874E-01
  2.990E+00  8.612E+00  1.602E+00  1.902E+00  6.691E-01  1.872E-01
  3.000E+00  8.606E+00  1.601E+00  1.900E+00  6.692E-01  1.869E-01
