 5 1000

       EOS file : /Users/dany/Work/NStar/eos/quark/strange_eos_06_130_100.dat 

    rhoc        rad    grav. mass   b. mass  red shift  % binding 
  5.552E-01  1.341E+01  2.303E+00  3.014E+00  7.003E-01  3.088E-01
  5.571E-01  1.341E+01  2.304E+00  3.016E+00  7.000E-01  3.090E-01
  5.590E-01  1.340E+01  2.305E+00  3.018E+00  6.997E-01  3.091E-01
  5.609E-01  1.340E+01  2.307E+00  3.020E+00  6.994E-01  3.093E-01
  5.628E-01  1.340E+01  2.308E+00  3.022E+00  6.990E-01  3.094E-01
  5.648E-01  1.339E+01  2.309E+00  3.024E+00  6.987E-01  3.096E-01
  5.667E-01  1.339E+01  2.311E+00  3.026E+00  6.984E-01  3.097E-01
  5.686E-01  1.338E+01  2.312E+00  3.028E+00  6.981E-01  3.098E-01
  5.705E-01  1.338E+01  2.313E+00  3.030E+00  6.978E-01  3.100E-01
  5.725E-01  1.338E+01  2.314E+00  3.032E+00  6.975E-01  3.101E-01
  5.744E-01  1.337E+01  2.315E+00  3.034E+00  6.972E-01  3.102E-01
  5.764E-01  1.337E+01  2.316E+00  3.035E+00  6.969E-01  3.104E-01
  5.784E-01  1.336E+01  2.318E+00  3.037E+00  6.966E-01  3.105E-01
  5.803E-01  1.336E+01  2.319E+00  3.039E+00  6.963E-01  3.106E-01
  5.823E-01  1.335E+01  2.320E+00  3.041E+00  6.960E-01  3.107E-01
  5.843E-01  1.335E+01  2.321E+00  3.042E+00  6.957E-01  3.109E-01
  5.863E-01  1.335E+01  2.322E+00  3.044E+00  6.954E-01  3.110E-01
  5.883E-01  1.334E+01  2.323E+00  3.046E+00  6.952E-01  3.111E-01
  5.903E-01  1.334E+01  2.324E+00  3.047E+00  6.949E-01  3.112E-01
  5.923E-01  1.333E+01  2.325E+00  3.049E+00  6.946E-01  3.113E-01
  5.943E-01  1.333E+01  2.326E+00  3.050E+00  6.943E-01  3.114E-01
  5.963E-01  1.332E+01  2.327E+00  3.052E+00  6.940E-01  3.115E-01
  5.984E-01  1.332E+01  2.328E+00  3.053E+00  6.937E-01  3.117E-01
  6.004E-01  1.331E+01  2.329E+00  3.055E+00  6.935E-01  3.118E-01
  6.025E-01  1.331E+01  2.330E+00  3.056E+00  6.932E-01  3.119E-01
  6.045E-01  1.330E+01  2.330E+00  3.057E+00  6.929E-01  3.120E-01
  6.066E-01  1.330E+01  2.331E+00  3.059E+00  6.926E-01  3.121E-01
  6.086E-01  1.329E+01  2.332E+00  3.060E+00  6.924E-01  3.122E-01
  6.107E-01  1.329E+01  2.333E+00  3.061E+00  6.921E-01  3.123E-01
  6.128E-01  1.329E+01  2.334E+00  3.063E+00  6.918E-01  3.123E-01
  6.149E-01  1.328E+01  2.335E+00  3.064E+00  6.916E-01  3.124E-01
  6.170E-01  1.328E+01  2.335E+00  3.065E+00  6.913E-01  3.125E-01
  6.191E-01  1.327E+01  2.336E+00  3.066E+00  6.910E-01  3.126E-01
  6.212E-01  1.327E+01  2.337E+00  3.068E+00  6.908E-01  3.127E-01
  6.233E-01  1.326E+01  2.338E+00  3.069E+00  6.905E-01  3.128E-01
  6.254E-01  1.326E+01  2.338E+00  3.070E+00  6.903E-01  3.129E-01
  6.276E-01  1.325E+01  2.339E+00  3.071E+00  6.900E-01  3.130E-01
  6.297E-01  1.325E+01  2.340E+00  3.072E+00  6.898E-01  3.130E-01
  6.318E-01  1.324E+01  2.340E+00  3.073E+00  6.895E-01  3.131E-01
  6.340E-01  1.324E+01  2.341E+00  3.074E+00  6.893E-01  3.132E-01
  6.361E-01  1.323E+01  2.341E+00  3.075E+00  6.890E-01  3.133E-01
  6.383E-01  1.323E+01  2.342E+00  3.076E+00  6.888E-01  3.133E-01
  6.405E-01  1.322E+01  2.343E+00  3.077E+00  6.885E-01  3.134E-01
  6.427E-01  1.321E+01  2.343E+00  3.078E+00  6.883E-01  3.135E-01
  6.449E-01  1.321E+01  2.344E+00  3.079E+00  6.880E-01  3.135E-01
  6.471E-01  1.320E+01  2.344E+00  3.079E+00  6.878E-01  3.136E-01
  6.493E-01  1.320E+01  2.345E+00  3.080E+00  6.876E-01  3.137E-01
  6.515E-01  1.319E+01  2.345E+00  3.081E+00  6.873E-01  3.137E-01
  6.537E-01  1.319E+01  2.346E+00  3.082E+00  6.871E-01  3.138E-01
  6.559E-01  1.318E+01  2.346E+00  3.083E+00  6.868E-01  3.138E-01
  6.582E-01  1.318E+01  2.347E+00  3.083E+00  6.866E-01  3.139E-01
  6.604E-01  1.317E+01  2.347E+00  3.084E+00  6.864E-01  3.139E-01
  6.626E-01  1.317E+01  2.348E+00  3.085E+00  6.862E-01  3.140E-01
  6.649E-01  1.316E+01  2.348E+00  3.085E+00  6.859E-01  3.140E-01
  6.672E-01  1.316E+01  2.348E+00  3.086E+00  6.857E-01  3.141E-01
  6.694E-01  1.315E+01  2.349E+00  3.087E+00  6.855E-01  3.141E-01
  6.717E-01  1.314E+01  2.349E+00  3.087E+00  6.852E-01  3.142E-01
  6.740E-01  1.314E+01  2.350E+00  3.088E+00  6.850E-01  3.142E-01
  6.763E-01  1.313E+01  2.350E+00  3.088E+00  6.848E-01  3.143E-01
  6.786E-01  1.313E+01  2.350E+00  3.089E+00  6.846E-01  3.143E-01
  6.809E-01  1.312E+01  2.351E+00  3.089E+00  6.844E-01  3.143E-01
  6.832E-01  1.312E+01  2.351E+00  3.090E+00  6.842E-01  3.144E-01
  6.856E-01  1.311E+01  2.351E+00  3.090E+00  6.839E-01  3.144E-01
  6.879E-01  1.311E+01  2.351E+00  3.091E+00  6.837E-01  3.144E-01
  6.903E-01  1.310E+01  2.352E+00  3.091E+00  6.835E-01  3.145E-01
  6.926E-01  1.309E+01  2.352E+00  3.091E+00  6.833E-01  3.145E-01
  6.950E-01  1.309E+01  2.352E+00  3.092E+00  6.831E-01  3.145E-01
  6.973E-01  1.308E+01  2.352E+00  3.092E+00  6.829E-01  3.146E-01
  6.997E-01  1.308E+01  2.352E+00  3.093E+00  6.827E-01  3.146E-01
  7.021E-01  1.307E+01  2.353E+00  3.093E+00  6.825E-01  3.146E-01
  7.045E-01  1.307E+01  2.353E+00  3.093E+00  6.823E-01  3.146E-01
  7.069E-01  1.306E+01  2.353E+00  3.093E+00  6.821E-01  3.146E-01
  7.093E-01  1.305E+01  2.353E+00  3.094E+00  6.819E-01  3.147E-01
  7.117E-01  1.305E+01  2.353E+00  3.094E+00  6.817E-01  3.147E-01
  7.141E-01  1.304E+01  2.353E+00  3.094E+00  6.815E-01  3.147E-01
  7.166E-01  1.304E+01  2.353E+00  3.094E+00  6.813E-01  3.147E-01
  7.190E-01  1.303E+01  2.354E+00  3.094E+00  6.811E-01  3.147E-01
  7.215E-01  1.302E+01  2.354E+00  3.094E+00  6.809E-01  3.147E-01
  7.239E-01  1.302E+01  2.354E+00  3.095E+00  6.807E-01  3.147E-01
  7.264E-01  1.301E+01  2.354E+00  3.095E+00  6.805E-01  3.147E-01
  7.289E-01  1.301E+01  2.354E+00  3.095E+00  6.803E-01  3.148E-01
  7.313E-01  1.300E+01  2.354E+00  3.095E+00  6.802E-01  3.148E-01
  7.338E-01  1.299E+01  2.354E+00  3.095E+00  6.800E-01  3.148E-01
  7.363E-01  1.299E+01  2.354E+00  3.095E+00  6.798E-01  3.148E-01
  7.388E-01  1.298E+01  2.354E+00  3.095E+00  6.796E-01  3.148E-01
  7.414E-01  1.298E+01  2.354E+00  3.095E+00  6.794E-01  3.148E-01
  7.439E-01  1.297E+01  2.354E+00  3.095E+00  6.792E-01  3.147E-01
  7.464E-01  1.296E+01  2.354E+00  3.095E+00  6.791E-01  3.147E-01
  7.490E-01  1.296E+01  2.354E+00  3.094E+00  6.789E-01  3.147E-01
  7.515E-01  1.295E+01  2.354E+00  3.094E+00  6.787E-01  3.147E-01
  7.541E-01  1.295E+01  2.354E+00  3.094E+00  6.785E-01  3.147E-01
  7.566E-01  1.294E+01  2.353E+00  3.094E+00  6.784E-01  3.147E-01
  7.592E-01  1.293E+01  2.353E+00  3.094E+00  6.782E-01  3.147E-01
  7.618E-01  1.293E+01  2.353E+00  3.094E+00  6.780E-01  3.147E-01
  7.644E-01  1.292E+01  2.353E+00  3.093E+00  6.779E-01  3.147E-01
  7.670E-01  1.291E+01  2.353E+00  3.093E+00  6.777E-01  3.146E-01
  7.696E-01  1.291E+01  2.353E+00  3.093E+00  6.775E-01  3.146E-01
  7.722E-01  1.290E+01  2.353E+00  3.093E+00  6.774E-01  3.146E-01
  7.749E-01  1.290E+01  2.352E+00  3.092E+00  6.772E-01  3.146E-01
  7.775E-01  1.289E+01  2.352E+00  3.092E+00  6.770E-01  3.146E-01
  7.802E-01  1.288E+01  2.352E+00  3.092E+00  6.769E-01  3.145E-01
  7.828E-01  1.288E+01  2.352E+00  3.092E+00  6.767E-01  3.145E-01
  7.855E-01  1.287E+01  2.352E+00  3.091E+00  6.766E-01  3.145E-01
  7.882E-01  1.286E+01  2.351E+00  3.091E+00  6.764E-01  3.144E-01
  7.908E-01  1.286E+01  2.351E+00  3.090E+00  6.762E-01  3.144E-01
  7.935E-01  1.285E+01  2.351E+00  3.090E+00  6.761E-01  3.144E-01
  7.962E-01  1.285E+01  2.351E+00  3.090E+00  6.759E-01  3.143E-01
  7.990E-01  1.284E+01  2.350E+00  3.089E+00  6.758E-01  3.143E-01
  8.017E-01  1.283E+01  2.350E+00  3.089E+00  6.756E-01  3.143E-01
  8.044E-01  1.283E+01  2.350E+00  3.088E+00  6.755E-01  3.142E-01
  8.072E-01  1.282E+01  2.349E+00  3.088E+00  6.753E-01  3.142E-01
  8.099E-01  1.281E+01  2.349E+00  3.087E+00  6.752E-01  3.141E-01
  8.127E-01  1.281E+01  2.349E+00  3.087E+00  6.750E-01  3.141E-01
  8.154E-01  1.280E+01  2.348E+00  3.086E+00  6.749E-01  3.141E-01
  8.182E-01  1.279E+01  2.348E+00  3.085E+00  6.748E-01  3.140E-01
  8.210E-01  1.279E+01  2.348E+00  3.085E+00  6.746E-01  3.140E-01
  8.238E-01  1.278E+01  2.347E+00  3.084E+00  6.745E-01  3.139E-01
  8.266E-01  1.278E+01  2.347E+00  3.084E+00  6.743E-01  3.139E-01
  8.294E-01  1.277E+01  2.347E+00  3.083E+00  6.742E-01  3.138E-01
  8.322E-01  1.276E+01  2.346E+00  3.083E+00  6.741E-01  3.138E-01
  8.351E-01  1.276E+01  2.346E+00  3.082E+00  6.739E-01  3.137E-01
  8.379E-01  1.275E+01  2.346E+00  3.081E+00  6.738E-01  3.137E-01
  8.408E-01  1.274E+01  2.345E+00  3.081E+00  6.736E-01  3.136E-01
  8.436E-01  1.274E+01  2.345E+00  3.080E+00  6.735E-01  3.135E-01
  8.465E-01  1.273E+01  2.344E+00  3.079E+00  6.734E-01  3.135E-01
  8.494E-01  1.272E+01  2.344E+00  3.078E+00  6.732E-01  3.134E-01
  8.523E-01  1.272E+01  2.343E+00  3.078E+00  6.731E-01  3.134E-01
  8.552E-01  1.271E+01  2.343E+00  3.077E+00  6.730E-01  3.133E-01
  8.581E-01  1.270E+01  2.342E+00  3.076E+00  6.729E-01  3.132E-01
  8.610E-01  1.270E+01  2.342E+00  3.075E+00  6.727E-01  3.132E-01
  8.640E-01  1.269E+01  2.341E+00  3.074E+00  6.726E-01  3.131E-01
  8.669E-01  1.268E+01  2.341E+00  3.074E+00  6.725E-01  3.130E-01
  8.699E-01  1.268E+01  2.340E+00  3.073E+00  6.724E-01  3.130E-01
  8.728E-01  1.267E+01  2.340E+00  3.072E+00  6.722E-01  3.129E-01
  8.758E-01  1.266E+01  2.339E+00  3.071E+00  6.721E-01  3.128E-01
  8.788E-01  1.266E+01  2.339E+00  3.070E+00  6.720E-01  3.127E-01
  8.818E-01  1.265E+01  2.338E+00  3.069E+00  6.719E-01  3.127E-01
  8.848E-01  1.264E+01  2.338E+00  3.068E+00  6.718E-01  3.126E-01
  8.878E-01  1.264E+01  2.337E+00  3.067E+00  6.717E-01  3.125E-01
  8.908E-01  1.263E+01  2.336E+00  3.066E+00  6.715E-01  3.124E-01
  8.939E-01  1.262E+01  2.336E+00  3.065E+00  6.714E-01  3.123E-01
  8.969E-01  1.262E+01  2.335E+00  3.064E+00  6.713E-01  3.123E-01
  9.000E-01  1.261E+01  2.335E+00  3.063E+00  6.712E-01  3.122E-01
  9.030E-01  1.260E+01  2.334E+00  3.062E+00  6.711E-01  3.121E-01
  9.061E-01  1.260E+01  2.333E+00  3.061E+00  6.710E-01  3.120E-01
  9.092E-01  1.259E+01  2.333E+00  3.060E+00  6.709E-01  3.119E-01
  9.123E-01  1.258E+01  2.332E+00  3.059E+00  6.708E-01  3.118E-01
  9.154E-01  1.258E+01  2.331E+00  3.058E+00  6.706E-01  3.117E-01
  9.185E-01  1.257E+01  2.331E+00  3.057E+00  6.705E-01  3.116E-01
  9.216E-01  1.256E+01  2.330E+00  3.056E+00  6.704E-01  3.116E-01
  9.248E-01  1.256E+01  2.329E+00  3.055E+00  6.703E-01  3.115E-01
  9.279E-01  1.255E+01  2.329E+00  3.054E+00  6.702E-01  3.114E-01
  9.311E-01  1.254E+01  2.328E+00  3.053E+00  6.701E-01  3.113E-01
  9.343E-01  1.253E+01  2.327E+00  3.052E+00  6.700E-01  3.112E-01
  9.375E-01  1.253E+01  2.327E+00  3.050E+00  6.699E-01  3.111E-01
  9.406E-01  1.252E+01  2.326E+00  3.049E+00  6.698E-01  3.110E-01
  9.439E-01  1.251E+01  2.325E+00  3.048E+00  6.697E-01  3.109E-01
  9.471E-01  1.251E+01  2.324E+00  3.047E+00  6.696E-01  3.108E-01
  9.503E-01  1.250E+01  2.324E+00  3.046E+00  6.695E-01  3.107E-01
  9.535E-01  1.249E+01  2.323E+00  3.044E+00  6.694E-01  3.106E-01
  9.568E-01  1.249E+01  2.322E+00  3.043E+00  6.693E-01  3.105E-01
  9.600E-01  1.248E+01  2.321E+00  3.042E+00  6.692E-01  3.104E-01
  9.633E-01  1.247E+01  2.321E+00  3.041E+00  6.691E-01  3.102E-01
  9.666E-01  1.247E+01  2.320E+00  3.039E+00  6.691E-01  3.101E-01
  9.699E-01  1.246E+01  2.319E+00  3.038E+00  6.690E-01  3.100E-01
  9.732E-01  1.245E+01  2.318E+00  3.037E+00  6.689E-01  3.099E-01
  9.765E-01  1.244E+01  2.318E+00  3.035E+00  6.688E-01  3.098E-01
  9.798E-01  1.244E+01  2.317E+00  3.034E+00  6.687E-01  3.097E-01
  9.832E-01  1.243E+01  2.316E+00  3.033E+00  6.686E-01  3.096E-01
  9.865E-01  1.242E+01  2.315E+00  3.031E+00  6.685E-01  3.094E-01
  9.899E-01  1.242E+01  2.314E+00  3.030E+00  6.684E-01  3.093E-01
  9.933E-01  1.241E+01  2.313E+00  3.029E+00  6.684E-01  3.092E-01
  9.966E-01  1.240E+01  2.312E+00  3.027E+00  6.683E-01  3.091E-01
  1.000E+00  1.239E+01  2.312E+00  3.026E+00  6.682E-01  3.090E-01
  1.003E+00  1.239E+01  2.311E+00  3.024E+00  6.681E-01  3.088E-01
  1.007E+00  1.238E+01  2.310E+00  3.023E+00  6.680E-01  3.087E-01
  1.010E+00  1.237E+01  2.309E+00  3.021E+00  6.679E-01  3.086E-01
  1.014E+00  1.237E+01  2.308E+00  3.020E+00  6.679E-01  3.085E-01
  1.017E+00  1.236E+01  2.307E+00  3.019E+00  6.678E-01  3.083E-01
  1.021E+00  1.235E+01  2.306E+00  3.017E+00  6.677E-01  3.082E-01
  1.024E+00  1.235E+01  2.305E+00  3.016E+00  6.676E-01  3.081E-01
  1.028E+00  1.234E+01  2.305E+00  3.014E+00  6.676E-01  3.079E-01
  1.031E+00  1.233E+01  2.304E+00  3.013E+00  6.675E-01  3.078E-01
  1.035E+00  1.232E+01  2.303E+00  3.011E+00  6.674E-01  3.077E-01
  1.038E+00  1.232E+01  2.302E+00  3.010E+00  6.673E-01  3.075E-01
  1.042E+00  1.231E+01  2.301E+00  3.008E+00  6.673E-01  3.074E-01
  1.045E+00  1.230E+01  2.300E+00  3.007E+00  6.672E-01  3.073E-01
  1.049E+00  1.230E+01  2.299E+00  3.005E+00  6.671E-01  3.071E-01
  1.052E+00  1.229E+01  2.298E+00  3.003E+00  6.671E-01  3.070E-01
  1.056E+00  1.228E+01  2.297E+00  3.002E+00  6.670E-01  3.068E-01
  1.060E+00  1.227E+01  2.296E+00  3.000E+00  6.669E-01  3.067E-01
  1.063E+00  1.227E+01  2.295E+00  2.999E+00  6.669E-01  3.066E-01
  1.067E+00  1.226E+01  2.294E+00  2.997E+00  6.668E-01  3.064E-01
  1.070E+00  1.225E+01  2.293E+00  2.995E+00  6.667E-01  3.063E-01
  1.074E+00  1.224E+01  2.292E+00  2.994E+00  6.667E-01  3.061E-01
  1.078E+00  1.224E+01  2.291E+00  2.992E+00  6.666E-01  3.060E-01
  1.081E+00  1.223E+01  2.290E+00  2.990E+00  6.665E-01  3.058E-01
  1.085E+00  1.222E+01  2.289E+00  2.989E+00  6.665E-01  3.057E-01
  1.089E+00  1.222E+01  2.288E+00  2.987E+00  6.664E-01  3.055E-01
  1.092E+00  1.221E+01  2.287E+00  2.985E+00  6.663E-01  3.054E-01
  1.096E+00  1.220E+01  2.286E+00  2.984E+00  6.663E-01  3.052E-01
  1.100E+00  1.219E+01  2.285E+00  2.982E+00  6.662E-01  3.051E-01
  1.104E+00  1.219E+01  2.284E+00  2.980E+00  6.662E-01  3.049E-01
  1.107E+00  1.218E+01  2.283E+00  2.979E+00  6.661E-01  3.048E-01
  1.111E+00  1.217E+01  2.282E+00  2.977E+00  6.661E-01  3.046E-01
  1.115E+00  1.217E+01  2.281E+00  2.975E+00  6.660E-01  3.045E-01
  1.119E+00  1.216E+01  2.280E+00  2.973E+00  6.660E-01  3.043E-01
  1.123E+00  1.215E+01  2.279E+00  2.972E+00  6.659E-01  3.042E-01
  1.126E+00  1.214E+01  2.277E+00  2.970E+00  6.658E-01  3.040E-01
  1.130E+00  1.214E+01  2.276E+00  2.968E+00  6.658E-01  3.038E-01
  1.134E+00  1.213E+01  2.275E+00  2.966E+00  6.657E-01  3.037E-01
  1.138E+00  1.212E+01  2.274E+00  2.964E+00  6.657E-01  3.035E-01
  1.142E+00  1.211E+01  2.273E+00  2.963E+00  6.656E-01  3.033E-01
  1.146E+00  1.211E+01  2.272E+00  2.961E+00  6.656E-01  3.032E-01
  1.150E+00  1.210E+01  2.271E+00  2.959E+00  6.655E-01  3.030E-01
  1.154E+00  1.209E+01  2.270E+00  2.957E+00  6.655E-01  3.029E-01
  1.158E+00  1.208E+01  2.269E+00  2.955E+00  6.655E-01  3.027E-01
  1.161E+00  1.208E+01  2.268E+00  2.954E+00  6.654E-01  3.025E-01
  1.165E+00  1.207E+01  2.266E+00  2.952E+00  6.654E-01  3.023E-01
  1.169E+00  1.206E+01  2.265E+00  2.950E+00  6.653E-01  3.022E-01
  1.173E+00  1.206E+01  2.264E+00  2.948E+00  6.653E-01  3.020E-01
  1.177E+00  1.205E+01  2.263E+00  2.946E+00  6.652E-01  3.018E-01
  1.181E+00  1.204E+01  2.262E+00  2.944E+00  6.652E-01  3.017E-01
  1.185E+00  1.203E+01  2.261E+00  2.942E+00  6.651E-01  3.015E-01
  1.189E+00  1.203E+01  2.260E+00  2.940E+00  6.651E-01  3.013E-01
  1.194E+00  1.202E+01  2.258E+00  2.938E+00  6.651E-01  3.011E-01
  1.198E+00  1.201E+01  2.257E+00  2.936E+00  6.650E-01  3.010E-01
  1.202E+00  1.200E+01  2.256E+00  2.934E+00  6.650E-01  3.008E-01
  1.206E+00  1.200E+01  2.255E+00  2.933E+00  6.650E-01  3.006E-01
  1.210E+00  1.199E+01  2.254E+00  2.931E+00  6.649E-01  3.004E-01
  1.214E+00  1.198E+01  2.252E+00  2.929E+00  6.649E-01  3.002E-01
  1.218E+00  1.197E+01  2.251E+00  2.927E+00  6.649E-01  3.000E-01
  1.222E+00  1.197E+01  2.250E+00  2.925E+00  6.648E-01  2.999E-01
  1.226E+00  1.196E+01  2.249E+00  2.923E+00  6.648E-01  2.997E-01
  1.231E+00  1.195E+01  2.248E+00  2.921E+00  6.648E-01  2.995E-01
  1.235E+00  1.195E+01  2.246E+00  2.919E+00  6.647E-01  2.993E-01
  1.239E+00  1.194E+01  2.245E+00  2.917E+00  6.647E-01  2.991E-01
  1.243E+00  1.193E+01  2.244E+00  2.915E+00  6.647E-01  2.989E-01
  1.247E+00  1.192E+01  2.243E+00  2.913E+00  6.646E-01  2.987E-01
  1.252E+00  1.192E+01  2.241E+00  2.911E+00  6.646E-01  2.986E-01
  1.256E+00  1.191E+01  2.240E+00  2.909E+00  6.646E-01  2.984E-01
  1.260E+00  1.190E+01  2.239E+00  2.907E+00  6.645E-01  2.982E-01
  1.265E+00  1.189E+01  2.238E+00  2.905E+00  6.645E-01  2.980E-01
  1.269E+00  1.189E+01  2.236E+00  2.902E+00  6.645E-01  2.978E-01
  1.273E+00  1.188E+01  2.235E+00  2.900E+00  6.645E-01  2.976E-01
  1.278E+00  1.187E+01  2.234E+00  2.898E+00  6.644E-01  2.974E-01
  1.282E+00  1.186E+01  2.233E+00  2.896E+00  6.644E-01  2.972E-01
  1.286E+00  1.186E+01  2.231E+00  2.894E+00  6.644E-01  2.970E-01
  1.291E+00  1.185E+01  2.230E+00  2.892E+00  6.644E-01  2.968E-01
  1.295E+00  1.184E+01  2.229E+00  2.890E+00  6.643E-01  2.966E-01
  1.299E+00  1.183E+01  2.228E+00  2.888E+00  6.643E-01  2.964E-01
  1.304E+00  1.183E+01  2.226E+00  2.886E+00  6.643E-01  2.962E-01
  1.308E+00  1.182E+01  2.225E+00  2.884E+00  6.643E-01  2.960E-01
  1.313E+00  1.181E+01  2.224E+00  2.882E+00  6.643E-01  2.958E-01
  1.317E+00  1.180E+01  2.222E+00  2.880E+00  6.642E-01  2.956E-01
  1.322E+00  1.180E+01  2.221E+00  2.877E+00  6.642E-01  2.954E-01
  1.326E+00  1.179E+01  2.220E+00  2.875E+00  6.642E-01  2.952E-01
  1.331E+00  1.178E+01  2.219E+00  2.873E+00  6.642E-01  2.950E-01
  1.335E+00  1.178E+01  2.217E+00  2.871E+00  6.642E-01  2.948E-01
  1.340E+00  1.177E+01  2.216E+00  2.869E+00  6.642E-01  2.946E-01
  1.344E+00  1.176E+01  2.215E+00  2.867E+00  6.642E-01  2.944E-01
  1.349E+00  1.175E+01  2.213E+00  2.864E+00  6.641E-01  2.942E-01
  1.354E+00  1.175E+01  2.212E+00  2.862E+00  6.641E-01  2.940E-01
  1.358E+00  1.174E+01  2.211E+00  2.860E+00  6.641E-01  2.938E-01
  1.363E+00  1.173E+01  2.209E+00  2.858E+00  6.641E-01  2.936E-01
  1.367E+00  1.172E+01  2.208E+00  2.856E+00  6.641E-01  2.934E-01
  1.372E+00  1.172E+01  2.207E+00  2.854E+00  6.641E-01  2.932E-01
  1.377E+00  1.171E+01  2.205E+00  2.851E+00  6.641E-01  2.930E-01
  1.381E+00  1.170E+01  2.204E+00  2.849E+00  6.641E-01  2.927E-01
  1.386E+00  1.169E+01  2.203E+00  2.847E+00  6.641E-01  2.925E-01
  1.391E+00  1.169E+01  2.201E+00  2.845E+00  6.641E-01  2.923E-01
  1.396E+00  1.168E+01  2.200E+00  2.842E+00  6.640E-01  2.921E-01
  1.400E+00  1.167E+01  2.199E+00  2.840E+00  6.640E-01  2.919E-01
  1.405E+00  1.166E+01  2.197E+00  2.838E+00  6.640E-01  2.917E-01
  1.410E+00  1.166E+01  2.196E+00  2.836E+00  6.640E-01  2.915E-01
  1.415E+00  1.165E+01  2.194E+00  2.834E+00  6.640E-01  2.912E-01
  1.420E+00  1.164E+01  2.193E+00  2.831E+00  6.640E-01  2.910E-01
  1.424E+00  1.164E+01  2.192E+00  2.829E+00  6.640E-01  2.908E-01
  1.429E+00  1.163E+01  2.190E+00  2.827E+00  6.640E-01  2.906E-01
  1.434E+00  1.162E+01  2.189E+00  2.825E+00  6.640E-01  2.904E-01
  1.439E+00  1.161E+01  2.188E+00  2.822E+00  6.640E-01  2.901E-01
  1.444E+00  1.161E+01  2.186E+00  2.820E+00  6.640E-01  2.899E-01
  1.449E+00  1.160E+01  2.185E+00  2.818E+00  6.640E-01  2.897E-01
  1.454E+00  1.159E+01  2.183E+00  2.815E+00  6.640E-01  2.895E-01
  1.459E+00  1.158E+01  2.182E+00  2.813E+00  6.640E-01  2.893E-01
  1.464E+00  1.158E+01  2.181E+00  2.811E+00  6.640E-01  2.890E-01
  1.469E+00  1.157E+01  2.179E+00  2.809E+00  6.640E-01  2.888E-01
  1.474E+00  1.156E+01  2.178E+00  2.806E+00  6.640E-01  2.886E-01
  1.479E+00  1.155E+01  2.176E+00  2.804E+00  6.640E-01  2.884E-01
  1.484E+00  1.155E+01  2.175E+00  2.802E+00  6.640E-01  2.881E-01
  1.489E+00  1.154E+01  2.174E+00  2.799E+00  6.640E-01  2.879E-01
  1.494E+00  1.153E+01  2.172E+00  2.797E+00  6.640E-01  2.877E-01
  1.499E+00  1.152E+01  2.171E+00  2.795E+00  6.641E-01  2.875E-01
  1.504E+00  1.152E+01  2.169E+00  2.792E+00  6.641E-01  2.872E-01
  1.509E+00  1.151E+01  2.168E+00  2.790E+00  6.641E-01  2.870E-01
  1.514E+00  1.150E+01  2.167E+00  2.788E+00  6.641E-01  2.868E-01
  1.520E+00  1.150E+01  2.165E+00  2.785E+00  6.641E-01  2.865E-01
  1.525E+00  1.149E+01  2.164E+00  2.783E+00  6.641E-01  2.863E-01
  1.530E+00  1.148E+01  2.162E+00  2.781E+00  6.641E-01  2.861E-01
  1.535E+00  1.147E+01  2.161E+00  2.778E+00  6.641E-01  2.858E-01
  1.540E+00  1.147E+01  2.159E+00  2.776E+00  6.641E-01  2.856E-01
  1.546E+00  1.146E+01  2.158E+00  2.774E+00  6.641E-01  2.854E-01
  1.551E+00  1.145E+01  2.156E+00  2.771E+00  6.642E-01  2.851E-01
  1.556E+00  1.144E+01  2.155E+00  2.769E+00  6.642E-01  2.849E-01
  1.561E+00  1.144E+01  2.154E+00  2.767E+00  6.642E-01  2.847E-01
  1.567E+00  1.143E+01  2.152E+00  2.764E+00  6.642E-01  2.844E-01
  1.572E+00  1.142E+01  2.151E+00  2.762E+00  6.642E-01  2.842E-01
  1.577E+00  1.141E+01  2.149E+00  2.759E+00  6.642E-01  2.840E-01
  1.583E+00  1.141E+01  2.148E+00  2.757E+00  6.642E-01  2.837E-01
  1.588E+00  1.140E+01  2.146E+00  2.755E+00  6.643E-01  2.835E-01
  1.594E+00  1.139E+01  2.145E+00  2.752E+00  6.643E-01  2.832E-01
  1.599E+00  1.139E+01  2.143E+00  2.750E+00  6.643E-01  2.830E-01
  1.604E+00  1.138E+01  2.142E+00  2.747E+00  6.643E-01  2.828E-01
  1.610E+00  1.137E+01  2.140E+00  2.745E+00  6.643E-01  2.825E-01
  1.615E+00  1.136E+01  2.139E+00  2.743E+00  6.644E-01  2.823E-01
  1.621E+00  1.136E+01  2.137E+00  2.740E+00  6.644E-01  2.820E-01
  1.626E+00  1.135E+01  2.136E+00  2.738E+00  6.644E-01  2.818E-01
  1.632E+00  1.134E+01  2.134E+00  2.735E+00  6.644E-01  2.815E-01
  1.638E+00  1.133E+01  2.133E+00  2.733E+00  6.644E-01  2.813E-01
  1.643E+00  1.133E+01  2.132E+00  2.731E+00  6.645E-01  2.811E-01
  1.649E+00  1.132E+01  2.130E+00  2.728E+00  6.645E-01  2.808E-01
  1.654E+00  1.131E+01  2.129E+00  2.726E+00  6.645E-01  2.806E-01
  1.660E+00  1.131E+01  2.127E+00  2.723E+00  6.645E-01  2.803E-01
